name,url
Vindhwashni Bakers Confectioner & Florist,https://swiggy.com/restaurants/vindhwashni-bakers-confectioner-and-florist-laxmi-nagar-delhi-243080
Swaad Restaurant (Aksha Foods),https://swiggy.com/restaurants/swaad-restaurant-aksha-foods-laxmi-nagar-delhi-107010
Shel Food Cafe,https://swiggy.com/restaurants/shel-food-cafe-laxmi-nagar-delhi-528178
MEHAK FOODS,https://swiggy.com/restaurants/mehak-foods-laxmi-nagar-delhi-589748
Cake Point,https://swiggy.com/restaurants/cake-point-laxmi-nager-laxmi-nagar-delhi-158020
Cake 24x7,https://swiggy.com/restaurants/cake-24x7-laxmi-nagar-delhi-299417
AL AMIN CHICKEN AND MUTTON,https://swiggy.com/restaurants/al-amin-chicken-and-mutton-laxmi-nagar-delhi-577471
POHA PASTA CAFE,https://swiggy.com/restaurants/poha-pasta-cafe-laxmi-nagar-delhi-287011
PATIALA SHAHI JUNCTION- THE FOOD CAFE,https://swiggy.com/restaurants/patiala-shahi-junction-the-food-cafe-laxmi-nagar-delhi-313138
Hot Chilli Chinese Food,https://swiggy.com/restaurants/hot-chilli-chinese-food-mayur-vihar-delhi-589298
The cake bakery,https://swiggy.com/restaurants/the-cake-bakery-laxmi-nagar-delhi-513222
Shakes Cyclone,https://swiggy.com/restaurants/shakes-cyclone-laxmi-nagar-delhi-493734
PIZZA BASKET,https://swiggy.com/restaurants/pizza-basket-mayur-vihar-delhi-495968
Nanha Punjab,https://swiggy.com/restaurants/nanha-punjab-laxmi-nagar-delhi-552565
Scoops & Smile,https://swiggy.com/restaurants/scoops-and-smile-mayur-vihar-delhi-496594
Cake 24x7,https://swiggy.com/restaurants/cake-24x7-laxmi-nagar-delhi-299417
Thali junction,https://swiggy.com/restaurants/thali-junction-lajpat-nagar-delhi-482198
AL AMIN CHICKEN AND MUTTON,https://swiggy.com/restaurants/al-amin-chicken-and-mutton-laxmi-nagar-delhi-577471
POHA PASTA CAFE,https://swiggy.com/restaurants/poha-pasta-cafe-laxmi-nagar-delhi-287011
Sushi and More,https://swiggy.com/restaurants/sushi-and-more-south-campus-chanakyapuri-delhi-359845
EAT UP INDIA,https://swiggy.com/restaurants/eat-up-india-laxmi-nagar-delhi-521688
PRINCE FAST FOOD,https://swiggy.com/restaurants/prince-fast-food-laxmi-nagar-krishna-nagar-delhi-305544
Chandni Chowk Paratha Corner,https://swiggy.com/restaurants/chandni-chowk-paratha-corner-laxmi-nagar-delhi-478989
CYBER FOOD,https://swiggy.com/restaurants/cyber-food-laxmi-nagar-delhi-528720
BHOJDWAR FAMILY RESTAURANT,https://swiggy.com/restaurants/bhojdwar-family-restaurant-laxmi-nagar-delhi-577099
Wat A Paratha,https://swiggy.com/restaurants/wat-a-paratha-janakpuri-delhi-561986
Midnight Paratha Junction,https://swiggy.com/restaurants/midnight-paratha-junction-janakpuri-delhi-562821
The cake bakery,https://swiggy.com/restaurants/the-cake-bakery-laxmi-nagar-delhi-513222
Shakes Cyclone,https://swiggy.com/restaurants/shakes-cyclone-laxmi-nagar-delhi-493734
DD FOOD HOUSE,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Annapurna Food Corner,https://swiggy.com/restaurants/annapurna-food-corner-laxmi-nagar-delhi-575658
Make My Thali,https://swiggy.com/restaurants/make-my-thali-laxmi-nagar-delhi-496562
Cafe by Foodhall,https://swiggy.com/restaurants/cafe-by-foodhall-yashwant-palace-chanakyapuri-delhi-244066
Moti Mahal Delux (Tandoori Trail),https://swiggy.com/restaurants/moti-mahal-delux-tandoori-trail-laxmi-nagar-delhi-482262
Brothers Momos Chinese Point,https://swiggy.com/restaurants/brothers-momos-chinese-point-angat-nagar-main-market-laxmi-nagar-delhi-164002
Vidya Bakery,https://swiggy.com/restaurants/vidya-bakery-laxmi-nagar-delhi-114576
MARWADI PARATHA HOUSE,https://swiggy.com/restaurants/marwadi-paratha-house-laxmi-nagar-delhi-467555
Kings Dhaba,https://swiggy.com/restaurants/kings-dhaba-laxmi-nagar-delhi-116095
Chinese Monkey,https://swiggy.com/restaurants/chinese-monkey-lajpat-nagar-delhi-585786
Chinese Town,https://swiggy.com/restaurants/chinese-town-lajpat-nagar-delhi-585773
MR MOMOS,https://swiggy.com/restaurants/mr-momos-lajpat-nagar-delhi-574003
THE CHILLOUT,https://swiggy.com/restaurants/the-chillout-mayur-vihar-delhi-590219
Pal Refreshment Corner,https://swiggy.com/restaurants/pal-refreshment-corner-jangpura-extension-market-new-lajpat-nagar-delhi-11809
Takeout Cafe,https://swiggy.com/restaurants/takeout-cafe-lajpat-nagar-delhi-585720
Love At First Bite,https://swiggy.com/restaurants/love-at-first-bite-lajpat-nagar-delhi-585728
INOX,https://swiggy.com/restaurants/inox-eros-jangpura-block-h-delhi-260130
Dial For Cake,https://swiggy.com/restaurants/dial-for-cake-laxmi-nagar-delhi-158142
Punjabi Flavours,https://swiggy.com/restaurants/punjabi-flavours-flyover-market-defence-colony-block-m-delhi-33780
Chinese Chilli,https://swiggy.com/restaurants/chinese-chilli-laxmi-nagar-delhi-405043
Romeo Lane,https://swiggy.com/restaurants/romeo-lane-lajpat-nagar-defence-colony-delhi-545348
SMILE DARBAR,https://swiggy.com/restaurants/smile-darbar-old-delhi-delhi-329807
Cook 25,https://swiggy.com/restaurants/cook-25-laxmi-nagar-delhi-513512
Arya Food & Baker,https://swiggy.com/restaurants/arya-food-and-baker-south-extension-delhi-509021
Italy Burger,https://swiggy.com/restaurants/italy-burger-laxmi-nagar-delhi-535550
HUNGERFOX FOODS PRIVATE LIMITED,https://swiggy.com/restaurants/hungerfox-foods-private-limited-laxmi-nagar-delhi-421758
CHETNA'S DELICIOUS PIZZA,https://swiggy.com/restaurants/chetnas-delicious-pizza-laxmi-nagar-delhi-484298
1 Oak Cafe & Bar,https://swiggy.com/restaurants/1-oak-cafe-and-bar-lajpat-nagar-delhi-577165
Vidya Bakery,https://swiggy.com/restaurants/vidya-bakery-laxmi-nagar-delhi-114576
IMYAPA,https://swiggy.com/restaurants/imyapa-south-extension-delhi-328772
Bakery 24 7,https://swiggy.com/restaurants/bakery-24-7-gurunanak-pura-laxmi-nagar-delhi-170892
Sandwich Yard,https://swiggy.com/restaurants/sandwich-yard-laxmi-nagar-delhi-511191
Mini Cafe,https://swiggy.com/restaurants/mini-cafe-laxmi-nagar-delhi-572557
Love At First Bite,https://swiggy.com/restaurants/love-at-first-bite-lajpat-nagar-delhi-585728
INOX,https://swiggy.com/restaurants/inox-eros-jangpura-block-h-delhi-260130
GOLDEN DRAGON,https://swiggy.com/restaurants/golden-dragon-lajpat-nagar-delhi-571037
Noto Healthy Ice Cream,https://swiggy.com/restaurants/noto-healthy-ice-cream-khan-market-delhi-497508
Mr. Pandit Ji Parantha Hut,https://swiggy.com/restaurants/mr-pandit-ji-parantha-hut-laxmi-nagar-delhi-429821
Cook 25,https://swiggy.com/restaurants/cook-25-laxmi-nagar-delhi-513512
HUNGERFOX FOODS PRIVATE LIMITED,https://swiggy.com/restaurants/hungerfox-foods-private-limited-laxmi-nagar-delhi-421758
CRAVINGZ NATION,https://swiggy.com/restaurants/cravingz-nation-laxmi-nagar-delhi-402329
CHETNA'S DELICIOUS PIZZA,https://swiggy.com/restaurants/chetnas-delicious-pizza-laxmi-nagar-delhi-484298
Joz Biryani King,https://swiggy.com/restaurants/joz-biryani-king-laxmi-nagar-delhi-504109
Bakery by Foodhall,https://swiggy.com/restaurants/bakery-by-foodhall-south-campus-chanakyapuri-delhi-339638
The Lalit Dhaba,https://swiggy.com/restaurants/the-lalit-dhaba-mayur-vihar-delhi-565925
Kent's fast food,https://swiggy.com/restaurants/kents-fast-food-south-extension-delhi-590941
4S Chinese Restaurant,https://swiggy.com/restaurants/4s-chinese-restaurant-defence-colony-delhi-4470
Nature's Soul Kitchen,https://swiggy.com/restaurants/natures-soul-kitchen-south-extension-defence-colony-delhi-521090
Indian Flavours Dhaba,https://swiggy.com/restaurants/indian-flavours-dhaba-mayur-vihar-delhi-584643
Anything But Sugar,https://swiggy.com/restaurants/anything-but-sugar-defence-colony-near-twenty-four-seven-and-apple-store-south-extension-delhi-338379
Chandni Chowk Paratha Corner,https://swiggy.com/restaurants/chandni-chowk-paratha-corner-laxmi-nagar-delhi-478989
PARANTHA IN DESI GHEE,https://swiggy.com/restaurants/parantha-in-desi-ghee-laxmi-nagar-delhi-464952
PANDIT JI PARATHA HUT,https://swiggy.com/restaurants/pandit-ji-paratha-hut-laxmi-nagar-delhi-437388
Bhaj Govindam,https://swiggy.com/restaurants/bhaj-govindam-laxmi-nagar-shakarpur-khas-delhi-194097
The Chinese Kafei,https://swiggy.com/restaurants/the-chinese-kafei-vijay-block-laxminagar-laxmi-nagar-delhi-87003
bharat fast food corner,https://swiggy.com/restaurants/bharat-fast-food-corner-shakarpur-shakarpur-khas-delhi-142917
FRUITTO FRESH,https://swiggy.com/restaurants/fruitto-fresh-lajpat-nagar-delhi-397900
My Punjab,https://swiggy.com/restaurants/my-punjab-south-extension-hauz-khas-delhi-404757
CHINEESE DRAGON,https://swiggy.com/restaurants/chineese-dragon-laxmi-nagar-delhi-588728
LAGUNA SIZZLERS,https://swiggy.com/restaurants/laguna-sizzlers-south-campus-chanakyapuri-delhi-356256
Hira Bakery,https://swiggy.com/restaurants/hira-bakery-laxmi-nagar-delhi-578763
Kamil Biryani,https://swiggy.com/restaurants/kamil-biryani-laxmi-nagar-delhi-393885
Sushi Junction,https://swiggy.com/restaurants/sushi-junction-laxmi-nagar-delhi-545689
Chinese Chilli,https://swiggy.com/restaurants/chinese-chilli-laxmi-nagar-delhi-405043
Hungerout Pizza,https://swiggy.com/restaurants/hungerout-pizza-rohini-nsp-delhi-464201
Food Factory,https://swiggy.com/restaurants/food-factory-vijay-block-gopala-complex-laxminagar-new-laxmi-nagar-delhi-124722
Daebak Cafe - Delight In Every Bite,https://swiggy.com/restaurants/daebak-cafe-delight-in-every-bite-laxmi-nagar-delhi-539723
Little Dragon,https://swiggy.com/restaurants/little-dragon-lajpat-nagar-delhi-552687
Pizza Junction,https://swiggy.com/restaurants/pizza-junction-lajpat-nagar-delhi-582292
Icecream By Bubble Waffle,https://swiggy.com/restaurants/icecream-by-bubble-waffle-nagar-laxmi-delhi-466065
crepe king,https://swiggy.com/restaurants/crepe-king-nagar-laxmi-delhi-466072
Pasta By Eataliano,https://swiggy.com/restaurants/pasta-by-eataliano-nagar-laxmi-delhi-459113
Jain's Pizza Shakarpur,https://swiggy.com/restaurants/jains-pizza-shakarpur-laxmi-nagar-delhi-530249
Wreck Burgers,https://swiggy.com/restaurants/wreck-burgers-nagar-laxmi-delhi-459108
Bake n Shake,https://swiggy.com/restaurants/bake-n-shake-laxmi-nagar-delhi-531541
The cake n cafe,https://swiggy.com/restaurants/the-cake-n-cafe-laxmi-nagar-shakarpur-khas-delhi-420930
Peaky burgers,https://swiggy.com/restaurants/peaky-burgers-laxmi-nagar-delhi-379009
momo mafia,https://swiggy.com/restaurants/momo-mafia-nagar-laxmi-delhi-465874
DD FOOD HOUSE,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
The Pizza Villa,https://swiggy.com/restaurants/the-pizza-villa-lajpat-nagar-delhi-582384
Quick Pizza,https://swiggy.com/restaurants/quick-pizza-lajpat-nagar-delhi-582376
Chinese Chilli,https://swiggy.com/restaurants/chinese-chilli-laxmi-nagar-delhi-405043
Hungerout Pizza,https://swiggy.com/restaurants/hungerout-pizza-rohini-nsp-delhi-464201
Food Factory,https://swiggy.com/restaurants/food-factory-vijay-block-gopala-complex-laxminagar-new-laxmi-nagar-delhi-124722
Daebak Cafe - Delight In Every Bite,https://swiggy.com/restaurants/daebak-cafe-delight-in-every-bite-laxmi-nagar-delhi-539723
Little Dragon,https://swiggy.com/restaurants/little-dragon-lajpat-nagar-delhi-552687
Pizza Junction,https://swiggy.com/restaurants/pizza-junction-lajpat-nagar-delhi-582292
Icecream By Bubble Waffle,https://swiggy.com/restaurants/icecream-by-bubble-waffle-nagar-laxmi-delhi-466065
crepe king,https://swiggy.com/restaurants/crepe-king-nagar-laxmi-delhi-466072
Pasta By Eataliano,https://swiggy.com/restaurants/pasta-by-eataliano-nagar-laxmi-delhi-459113
Jain's Pizza Shakarpur,https://swiggy.com/restaurants/jains-pizza-shakarpur-laxmi-nagar-delhi-530249
Wreck Burgers,https://swiggy.com/restaurants/wreck-burgers-nagar-laxmi-delhi-459108
Bake n Shake,https://swiggy.com/restaurants/bake-n-shake-laxmi-nagar-delhi-531541
The cake n cafe,https://swiggy.com/restaurants/the-cake-n-cafe-laxmi-nagar-shakarpur-khas-delhi-420930
Peaky burgers,https://swiggy.com/restaurants/peaky-burgers-laxmi-nagar-delhi-379009
momo mafia,https://swiggy.com/restaurants/momo-mafia-nagar-laxmi-delhi-465874
DD FOOD HOUSE,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
