name,cuisine,location,rating,num_of_rating,price_for_two,url
Eis & Bites,"Fast Food, Indian","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
MOKOPINEWRAP,"Opens next at 12 noon, WednesdaySnacks, Fast Food","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 178,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Ice Cream House,"Ice Cream, Biryani","Mayur Vihar, Mayur Vihar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
The Golden Dragon,"Chinese, Indian","Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 1000,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Fuel Juice Bar,"Juices, Beverages","HAUZ KHAS, south-extension Part 2",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
THE ROYAL BIRYANI,Biryani,"PATEL NAGAR, west patel nagar",--,Too Few Ratings,₹ 500,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Krishna Murari Paranthe Wale,"North Indian, Beverages","South Extension, South Extension",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Cake Event,"Bakery, Desserts","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Yo Mama Snacks,"Opens next at 4 pm, todayBurgers, Pastas","Mayur Vihar, Mayur Vihar",--,Too Few Ratings,₹ 180,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
NIRALA HOUSE KITCHEN,"Opens next at 5 pm, todayIndian, Arabian","Shahdara, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Milk Patisserie,"Bakery, Desserts","Defence Colony, South Extension",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
The sandwich castle,"Snacks, Fast Food","Laxmi Nagar, Nirman Vihar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
FUSION N BEVERAGES,"Beverages, North Indian","Laxmi Nagar, Mayur Vihar",--,Too Few Ratings,₹ 399,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
DAY & NIGHT PIZZA,"Pizzas, Fast Food","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Chinese Saucer,Chinese,"Laxmi Nagar, Preet Vihar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
SARDAR JI MAGGIE WALE,"Fast Food, Pizzas","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
FOOD PORN,"Chinese, Fast Food","South Campus, South Campus",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
LUMINOUS WOK,Chinese,"South Campus, South Campus",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
DRAGONFLY CHINA,"Chinese, Fast Food","South Campus, South Campus",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
CUISINE QI,Chinese,"South Campus, South Campus",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Cake & Co,"Bakery, Desserts","kirti nagar, kirti nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
BURGER TOWN,"Beverages, Continental","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
KURKURE JUNCTION,"Beverages, Continental","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Pet Pooja,"Opens next at 0 am, tomorrowThalis","South Extension, South Extension I",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
ROYAL PIZZA,"Pizzas, Fast Food","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
S. KING CAFE,Fast Food,"Mayur Vihar, Mayur Vihar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Satvik Rasoi,Indian,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 220,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Shinchann Cafe,"Chinese, Fast Food","Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Kumar's Annapurna,"North Indian, Chinese","Sher Singh Bazar, Delhi",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Milk Patisserie,"Bakery, Desserts","Defence Colony, South Extension",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
The sandwich castle,"Snacks, Fast Food","Laxmi Nagar, Nirman Vihar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
FUSION N BEVERAGES,"Beverages, North Indian","Laxmi Nagar, Mayur Vihar",--,Too Few Ratings,₹ 399,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
DAY & NIGHT PIZZA,"Pizzas, Fast Food","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Chinese Saucer,Chinese,"Laxmi Nagar, Preet Vihar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
SARDAR JI MAGGIE WALE,"Fast Food, Pizzas","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
FOOD PORN,"Chinese, Fast Food","South Campus, South Campus",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
LUMINOUS WOK,Chinese,"South Campus, South Campus",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
DRAGONFLY CHINA,"Chinese, Fast Food","South Campus, South Campus",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
CUISINE QI,Chinese,"South Campus, South Campus",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Cake & Co,"Bakery, Desserts","kirti nagar, kirti nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
BURGER TOWN,"Beverages, Continental","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
KURKURE JUNCTION,"Beverages, Continental","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
WIFI GRILL HUB,"Opens next at 4 pm, todayBeverages, Pizzas","Laxmi Nagar, Mayur Vihar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Ask Cake Shop,Bakery,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 350,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Vindhwashni Bakers Confectioner & Florist,"Bakery, Desserts","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Swaad Restaurant (Aksha Foods),"Opens next at 8 am, tomorrowNorth Indian","LAXMI NAGAR, Laxmi Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Shel Food Cafe,"North Indian, Indian","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
MEHAK FOODS,"Indian, Beverages","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Cake Point,"Opens next at 11 am, tomorrowBakery","Laxmi nager, Laxmi Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Cake 24x7,Bakery,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 500,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
AL AMIN CHICKEN AND MUTTON,"North Indian, Indian","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
POHA PASTA CAFE,"Beverages, Fast Food","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
PATIALA SHAHI JUNCTION- THE FOOD CAFE,"Opens next at 5 pm, todayNorth Indian","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 150,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Hot Chilli Chinese Food,"Chinese, Burgers","Mayur Vihar, Mayur Vihar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
The cake bakery,Bakery,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Shakes Cyclone,"Opens next at 2 pm, todayItalian, Pizzas","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
PIZZA BASKET,"Pizzas, Italian","Mayur Vihar, Mayur Vihar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Nanha Punjab,"North Indian, Chinese","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 350,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Scoops & Smile,"Beverages, Ice Cream","Mayur Vihar, Mayur Vihar",--,Too Few Ratings,₹ 180,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Cake 24x7,Bakery,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 500,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Thali junction,"North Indian, Lucknowi","Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
AL AMIN CHICKEN AND MUTTON,"North Indian, Indian","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
POHA PASTA CAFE,"Beverages, Fast Food","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Sushi and More,Japanese,"South Campus, Chanakyapuri",--,Too Few Ratings,₹ 1000,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
EAT UP INDIA,"Indian, North Indian","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
PRINCE FAST FOOD,Indian,"Laxmi Nagar, Krishna Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Chandni Chowk Paratha Corner,"Indian, Punjabi","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
CYBER FOOD,"North Indian, Chinese","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
BHOJDWAR FAMILY RESTAURANT,"Indian, Biryani","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Wat A Paratha,"North Indian, Indian","Janakpuri, Janakpuri",--,Too Few Ratings,₹ 100,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Midnight Paratha Junction,"North Indian, Indian","Janakpuri, Janakpuri",--,Too Few Ratings,₹ 100,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
The cake bakery,Bakery,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Shakes Cyclone,"Opens next at 2 pm, todayItalian, Pizzas","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
DD FOOD HOUSE,"Opens next at 3:30 pm, todayChinese, Fast Food","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Annapurna Food Corner,"Chinese, Snacks","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 150,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Make My Thali,"Chinese, Pastas","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Cafe by Foodhall,"Continental, Desserts","Yashwant Palace, Chanakyapuri",--,Too Few Ratings,₹ 1100,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Moti Mahal Delux (Tandoori Trail),"Tandoor, North Indian","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 800,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Brothers Momos Chinese Point,"Opens next at 1 pm, tomorrowChinese","ANGAT NAGAR MAIN MARKET, Laxmi Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Vidya Bakery,"Desserts, Bakery","LAXMI NAGAR, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
MARWADI PARATHA HOUSE,"North Indian, Combo","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Kings Dhaba,"Opens next at 2 pm, todayTandoor, Chinese","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 150,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Chinese Monkey,"Chinese, Pan-Asian","Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Chinese Town,"Chinese, Pan-Asian","Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
MR MOMOS,"Chinese, North Indian","Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
THE CHILLOUT,"Burgers, Chinese","Mayur Vihar, Mayur Vihar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Pal Refreshment Corner,"North Indian, Chinese","Jangpura Extension Market, New Lajpat Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Takeout Cafe,"Cafe, Snacks","Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Love At First Bite,Desserts,"Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
INOX,Snacks,"DELHI EROS JANGPURA, Block H",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Dial For Cake,Bakery,"laxmi nagar, Laxmi Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Punjabi Flavours,"Opens next at 10:30 am, tomorrowIndian, Tandoor","Flyover Market, Defence Colony, Block M",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Chinese Chilli,"Continental, Chinese","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Romeo Lane,Continental,"Lajpat Nagar, Defence Colony",--,Too Few Ratings,₹ 1000,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
SMILE DARBAR,"Opens next at 2 pm, todayIndian","Old Delhi, Old delhi",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Cook 25,Chinese,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Arya Food & Baker,"Bakery, Italian","South Extension, South Extension",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Italy Burger,Fast Food,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
HUNGERFOX FOODS PRIVATE LIMITED,"Indian, Kebabs","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 150,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
CHETNA'S DELICIOUS PIZZA,"Pizzas, Fast Food","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
1 Oak Cafe & Bar,"Snacks, Italian","Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 1600,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Vidya Bakery,"Desserts, Bakery","LAXMI NAGAR, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
IMYAPA,"Bakery, Desserts","South Extension, South Extension",--,Too Few Ratings,₹ 500,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Bakery 24 7,Indian,"GURUNANAK PURA, Laxmi Nagar",--,Too Few Ratings,₹ 500,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Sandwich Yard,"Opens next at 4 pm, todayFast Food, Chinese","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Mini Cafe,"Italian, Fast Food","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 500,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Love At First Bite,Desserts,"Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
INOX,Snacks,"DELHI EROS JANGPURA, Block H",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
GOLDEN DRAGON,"North Indian, Snacks","Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Noto Healthy Ice Cream,"Ice Cream, Desserts","Khan Market, Khan Market",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Mr. Pandit Ji Parantha Hut,North Indian,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 100,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Cook 25,Chinese,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
HUNGERFOX FOODS PRIVATE LIMITED,"Indian, Kebabs","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 150,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
CRAVINGZ NATION,"Opens next at 12 noon, tomorrowChinese","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
CHETNA'S DELICIOUS PIZZA,"Pizzas, Fast Food","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Joz Biryani King,"Opens next at 1:30 pm, todayBiryani","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 280,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Bakery by Foodhall,"Bakery, Desserts","South Campus, Chanakyapuri",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
The Lalit Dhaba,"North Indian, Indian","Mayur Vihar, Mayur Vihar",--,Too Few Ratings,₹ 500,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Kent's fast food,"Fast Food, Ice Cream","South Extension, South Extension",--,Too Few Ratings,₹ 350,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
4S Chinese Restaurant,"Opens next at 12 noon, tomorrowChinese, Thai","Defence Colony, Defence Colony",--,Too Few Ratings,₹ 700,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Nature's Soul Kitchen,Healthy Food,"South Extension, Defence colony",--,Too Few Ratings,₹ 800,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Indian Flavours Dhaba,"North Indian, Chinese","Mayur Vihar, Mayur Vihar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Anything But Sugar,"Sweets, Bakery","Defence Colony,near Twenty Four Seven & Apple Store, South extension",--,Too Few Ratings,₹ 400,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Chandni Chowk Paratha Corner,"Indian, Punjabi","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
PARANTHA IN DESI GHEE,"North Indian, Desserts","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 150,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
PANDIT JI PARATHA HUT,Indian,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 100,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Bhaj Govindam,"Opens next at 12:30 pm, tomorrowChinese, Indian","Laxmi Nagar, Shakarpur Khas",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
The Chinese Kafei,Chinese,"Vijay block,LaxmiNagar, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
bharat fast food corner,"Opens next at 11 am, tomorrowNorth Indian","SHAKARPUR, Shakarpur Khas",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
FRUITTO FRESH,Beverages,"Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
My Punjab,Indian,"South Extension, Hauz Khas",--,Too Few Ratings,₹ 500,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
CHINEESE DRAGON,"Chinese, Snacks","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
LAGUNA SIZZLERS,"Chinese, Asian","South Campus, Chanakyapuri",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Hira Bakery,"Bakery, Snacks","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 800,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Kamil Biryani,"Opens next at 10 am, tomorrowBiryani, Indian","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 320,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Sushi Junction,"Sushi, Japanese","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 1100,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Chinese Chilli,"Continental, Chinese","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Hungerout Pizza,"Pizzas, Italian","Rohini, NSP",--,Too Few Ratings,₹ 350,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Food Factory,North Indian,"vijay block ,gopala complex,LaxmiNagar ,New Delhi, Laxmi Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Daebak Cafe - Delight In Every Bite,Korean,"Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 600,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Little Dragon,Chinese,"Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 300,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Pizza Junction,"Pizzas, Italian","Lajpat Nagar, Lajpat Nagar",--,Too Few Ratings,₹ 250,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Icecream By Bubble Waffle,Restaurant ClosedIce Cream,"Nagar, Laxmi",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
crepe king,"Opens next at 3:30 pm, todayDesserts","Nagar, Laxmi",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Pasta By Eataliano,Pastas,"Nagar, Laxmi",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
Jain's Pizza Shakarpur,"Pizzas, Italian","Laxmi Nagar, Laxmi Nagar",--,Too Few Ratings,₹ 200,https://swiggy.com/restaurants/dd-food-house-laxmi-nagar-delhi-444328
